94641422;Удмуртская Республика, Гуринское;Удмуртская Республика;Гуринское
94641433;Удмуртская Республика, Гуртлудское;Удмуртская Республика;Гуртлудское
94641444;Удмуртская Республика, Дмитрошурское;Удмуртская Республика;Дмитрошурское
94641455;Удмуртская Республика, Орловское;Удмуртская Республика;Орловское
94641460;Удмуртская Республика, Кильмезское;Удмуртская Республика;Кильмезское
94641466;Удмуртская Республика, Муки-Каксинское;Удмуртская Республика;Муки-Каксинское
94641488;Удмуртская Республика, Сюмсинское;Удмуртская Республика;Сюмсинское
94644403;Удмуртская Республика, Жужгесское;Удмуртская Республика;Жужгесское
94644405;Удмуртская Республика, Каркалайское;Удмуртская Республика;Каркалайское
94644415;Удмуртская Республика, Красносельское;Удмуртская Республика;Красносельское
94644420;Удмуртская Республика, Кулябинское;Удмуртская Республика;Кулябинское
94644425;Удмуртская Республика, Кыйлудское;Удмуртская Республика;Кыйлудское
94644428;Удмуртская Республика, Новомултанское;Удмуртская Республика;Новомултанское
94644430;Удмуртская Республика, Нылгинское;Удмуртская Республика;Нылгинское
94644435;Удмуртская Республика, Мушковайское;Удмуртская Республика;Мушковайское
94644445;Удмуртская Республика, Петропавловское;Удмуртская Республика;Петропавловское
94644450;Удмуртская Республика, Поршур-Туклинское;Удмуртская Республика;Поршур-Туклинское
94644455;Удмуртская Республика, Булайское;Удмуртская Республика;Булайское
94644460;Удмуртская Республика, Сям-Можгинское;Удмуртская Республика;Сям-Можгинское
94644465;Удмуртская Республика, Ува-Туклинское;Удмуртская Республика;Ува-Туклинское
94644466;Удмуртская Республика, Увинское;Удмуртская Республика;Увинское
94644470;Удмуртская Республика, Удугучинское;Удмуртская Республика;Удугучинское
94644480;Удмуртская Республика, Чеканское;Удмуртская Республика;Чеканское
94644482;Удмуртская Республика, Чистостемское;Удмуртская Республика;Чистостемское
94646405;Удмуртская Республика, Бородулинское;Удмуртская Республика;Бородулинское
94646407;Удмуртская Республика, Быгинское;Удмуртская Республика;Быгинское
94646408;Удмуртская Республика, Вортчинское;Удмуртская Республика;Вортчинское
94646410;Удмуртская Республика, Зюзинское;Удмуртская Республика;Зюзинское
94646418;Удмуртская Республика, Карсашурское;Удмуртская Республика;Карсашурское
94646425;Удмуртская Республика, Кыквинское;Удмуртская Республика;Кыквинское
94646427;Удмуртская Республика, Ляльшурское;Удмуртская Республика;Ляльшурское
94646430;Удмуртская Республика, Мишкинское;Удмуртская Республика;Мишкинское
94646435;Удмуртская Республика, Нижнекиварское;Удмуртская Республика;Нижнекиварское
94646440;Удмуртская Республика, Заречно-Вишурское;Удмуртская Республика;Заречно-Вишурское
94646442;Удмуртская Республика, Порозовское;Удмуртская Республика;Порозовское
94646445;Удмуртская Республика, Сосновское;Удмуртская Республика;Сосновское
94646450;Удмуртская Республика, Мувырское;Удмуртская Республика;Мувырское
94646455;Удмуртская Республика, Сюрсовайское;Удмуртская Республика;Сюрсовайское
94646460;Удмуртская Республика, Шарканское;Удмуртская Республика;Шарканское
94648407;Удмуртская Республика, Верх-Унинское;Удмуртская Республика;Верх-Унинское
94648411;Удмуртская Республика, Ежевское;Удмуртская Республика;Ежевское
94648413;Удмуртская Республика, Ертемское;Удмуртская Республика;Ертемское
94648422;Удмуртская Республика, Засековское;Удмуртская Республика;Засековское
94648433;Удмуртская Республика, Палагайское;Удмуртская Республика;Палагайское
94648444;Удмуртская Республика, Пышкетское;Удмуртская Республика;Пышкетское
94648455;Удмуртская Республика, Шамардановское;Удмуртская Республика;Шамардановское
94648477;Удмуртская Республика, Юкаменское;Удмуртская Республика;Юкаменское
94650405;Удмуртская Республика, Большеошворцинское;Удмуртская Республика;Большеошворцинское
94650410;Удмуртская Республика, Варавайское;Удмуртская Республика;Варавайское
94650420;Удмуртская Республика, Кекоранское;Удмуртская Республика;Кекоранское
94650425;Удмуртская Республика, Лынгинское;Удмуртская Республика;Лынгинское
94650430;Удмуртская Республика, Мукшинское;Удмуртская Республика;Мукшинское
94650435;Удмуртская Республика, Пушкаревское;Удмуртская Республика;Пушкаревское
94650438;Удмуртская Республика, Селычинское;Удмуртская Республика;Селычинское
94650440;Удмуртская Республика, Старозятцинское;Удмуртская Республика;Старозятцинское
94650445;Удмуртская Республика, Чернушинское;Удмуртская Республика;Чернушинское
94650447;Удмуртская Республика, Чуровское;Удмуртская Республика;Чуровское
94650448;Удмуртская Республика, Якшурское;Удмуртская Республика;Якшурское
94650450;Удмуртская Республика, Якшур-Бодьинское;Удмуртская Республика;Якшур-Бодьинское
94652151;Удмуртская Республика, Ярское;Удмуртская Республика;Ярское
94652406;Удмуртская Республика, Бармашурское;Удмуртская Республика;Бармашурское
94652410;Удмуртская Республика, Бачумовское;Удмуртская Республика;Бачумовское
94652420;Удмуртская Республика, Ворцинское;Удмуртская Республика;Ворцинское
94652430;Удмуртская Республика, Дизьминское;Удмуртская Республика;Дизьминское
94652440;Удмуртская Республика, Еловское;Удмуртская Республика;Еловское
94652445;Удмуртская Республика, Зюинское;Удмуртская Республика;Зюинское
94652450;Удмуртская Республика, Казаковское;Удмуртская Республика;Казаковское
94652461;Удмуртская Республика, Пудемское;Удмуртская Республика;Пудемское
94652470;Удмуртская Республика, Уканское;Удмуртская Республика;Уканское
94701000;Удмуртская Республика, Город Ижевск;Удмуртская Республика;Город Ижевск
94710000;Удмуртская Республика, Город Воткинск;Удмуртская Республика;Город Воткинск
94720000;Удмуртская Республика, Город Глазов;Удмуртская Республика;Город Глазов
94730000;Удмуртская Республика, Город Можга;Удмуртская Республика;Город Можга
94740000;Удмуртская Республика, Город Сарапул;Удмуртская Республика;Город Сарапул
95605405;Республики Хакасии, Аршановское;Республики Хакасии;Аршановское
95605410;Республики Хакасии, Белоярское;Республики Хакасии;Белоярское
95605418;Республики Хакасии, Изыхское;Республики Хакасии;Изыхское
95605420;Республики Хакасии, Кировское;Республики Хакасии;Кировское
95605425;Республики Хакасии, Краснопольское;Республики Хакасии;Краснопольское
95605430;Республики Хакасии, Новомихайловское;Республики Хакасии;Новомихайловское
95605435;Республики Хакасии, Новороссийское;Республики Хакасии;Новороссийское
95605440;Республики Хакасии, Очурское;Республики Хакасии;Очурское
95605445;Республики Хакасии, Подсинское;Республики Хакасии;Подсинское
95608151;Республики Хакасии, Поселок Аскиз;Республики Хакасии;Поселок Аскиз
95608165;Республики Хакасии, Поселок Бискамжа;Республики Хакасии;Поселок Бискамжа
95608169;Республики Хакасии, Поселок Вершина Теи;Республики Хакасии;Поселок Вершина Теи
95608405;Республики Хакасии, Аскизское;Республики Хакасии;Аскизское
95608409;Республики Хакасии, Балыксинское;Республики Хакасии;Балыксинское
95608410;Республики Хакасии, Базинское;Республики Хакасии;Базинское
95608412;Республики Хакасии, Бельтирское;Республики Хакасии;Бельтирское
95608413;Республики Хакасии, Бирикчульское;Республики Хакасии;Бирикчульское
95608415;Республики Хакасии, Верх-Аскизское;Республики Хакасии;Верх-Аскизское
95608420;Республики Хакасии, Есинское;Республики Хакасии;Есинское
95608430;Республики Хакасии, Кызласское;Республики Хакасии;Кызласское
95608440;Республики Хакасии, Пуланкольское;Республики Хакасии;Пуланкольское
95608450;Республики Хакасии, Усть-Камыштинское;Республики Хакасии;Усть-Камыштинское
95608455;Республики Хакасии, Усть-Чульское;Республики Хакасии;Усть-Чульское
95612405;Республики Хакасии, Бейское;Республики Хакасии;Бейское
95612410;Республики Хакасии, Большемонокское;Республики Хакасии;Большемонокское
95612415;Республики Хакасии, Бондаревское;Республики Хакасии;Бондаревское
95612425;Республики Хакасии, Кирбинское;Республики Хакасии;Кирбинское
95612430;Республики Хакасии, Куйбышевское;Республики Хакасии;Куйбышевское
95612440;Республики Хакасии, Новоенисейское;Республики Хакасии;Новоенисейское
95612445;Республики Хакасии, Новотроицкое;Республики Хакасии;Новотроицкое
95612455;Республики Хакасии, Сабинское;Республики Хакасии;Сабинское
95612460;Республики Хакасии, Табатское;Республики Хакасии;Табатское
95615404;Республики Хакасии, Троицкое;Республики Хакасии;Троицкое
95615410;Республики Хакасии, Боградское;Республики Хакасии;Боградское
95615415;Республики Хакасии, Большеербинское;Республики Хакасии;Большеербинское
95615420;Республики Хакасии, Бородинское;Республики Хакасии;Бородинское
95615430;Республики Хакасии, Знаменское;Республики Хакасии;Знаменское
95615440;Республики Хакасии, Первомайское;Республики Хакасии;Первомайское
95615445;Республики Хакасии, Пушновское;Республики Хакасии;Пушновское
95615450;Республики Хакасии, Сарагашское;Республики Хакасии;Сарагашское
95615455;Республики Хакасии, Советско-Хакасское;Республики Хакасии;Советско-Хакасское
95615460;Республики Хакасии, Сонское;Республики Хакасии;Сонское
95620151;Республики Хакасии, Поселок Копьево;Республики Хакасии;Поселок Копьево
95620405;Республики Хакасии, Гайдаровское;Республики Хакасии;Гайдаровское
95620420;Республики Хакасии, Копьевское;Республики Хакасии;Копьевское
95620425;Республики Хакасии, Красноиюсское;Республики Хакасии;Красноиюсское
95620430;Республики Хакасии, Новомарьясовское;Республики Хакасии;Новомарьясовское
95620435;Республики Хакасии, Орджоникидзевское;Республики Хакасии;Орджоникидзевское
95620437;Республики Хакасии, Приисковое;Республики Хакасии;Приисковое
95620440;Республики Хакасии, Саралинское;Республики Хакасии;Саралинское
95620450;Республики Хакасии, Устинкинское;Республики Хакасии;Устинкинское
95625405;Республики Хакасии, Анчулское;Республики Хакасии;Анчулское
95625408;Республики Хакасии, Арбатское;Республики Хакасии;Арбатское
95625413;Республики Хакасии, Большеонское;Республики Хакасии;Большеонское
95625415;Республики Хакасии, Большесейское;Республики Хакасии;Большесейское
95625420;Республики Хакасии, Бутрахтинское;Республики Хакасии;Бутрахтинское
95625422;Республики Хакасии, Имекское;Республики Хакасии;Имекское
95625425;Республики Хакасии, Матурское;Республики Хакасии;Матурское
95625430;Республики Хакасии, Нижнесирское;Республики Хакасии;Нижнесирское
95625440;Республики Хакасии, Таштыпское;Республики Хакасии;Таштыпское
95630151;Республики Хакасии, Поселок Усть-Абакан;Республики Хакасии;Поселок Усть-Абакан
95630405;Республики Хакасии, Вершино-Биджинское;Республики Хакасии;Вершино-Биджинское
95630410;Республики Хакасии, Весенненское;Республики Хакасии;Весенненское
95630415;Республики Хакасии, Доможаковское;Республики Хакасии;Доможаковское
95630425;Республики Хакасии, Калининское;Республики Хакасии;Калининское
95630430;Республики Хакасии, Московское;Республики Хакасии;Московское
95630435;Республики Хакасии, Опытненское;Республики Хакасии;Опытненское
95630440;Республики Хакасии, Райковское;Республики Хакасии;Райковское
95630445;Республики Хакасии, Расцветовское;Республики Хакасии;Расцветовское
95630455;Республики Хакасии, Сапоговское;Республики Хакасии;Сапоговское
95630460;Республики Хакасии, Солнечное;Республики Хакасии;Солнечное
95630465;Республики Хакасии, Усть-Бюрское;Республики Хакасии;Усть-Бюрское
95630470;Республики Хакасии, Чарковское;Республики Хакасии;Чарковское
95635151;Республики Хакасии, Поселок Шира;Республики Хакасии;Поселок Шира
95635155;Республики Хакасии, Поселок Жемчужный кп;Республики Хакасии;Поселок Жемчужный кп
95635160;Республики Хакасии, Поселок Коммунар;Республики Хакасии;Поселок Коммунар
95635165;Республики Хакасии, Поселок Туим;Республики Хакасии;Поселок Туим
95635405;Республики Хакасии, Беренжакское;Республики Хакасии;Беренжакское
95635410;Республики Хакасии, Борцовское;Республики Хакасии;Борцовское
95635415;Республики Хакасии, Воротское;Республики Хакасии;Воротское
95635420;Республики Хакасии, Джиримское;Республики Хакасии;Джиримское
95635425;Республики Хакасии, Ефремкинское;Республики Хакасии;Ефремкинское
95635435;Республики Хакасии, Селосонское;Республики Хакасии;Селосонское
95635438;Республики Хакасии, Соленоозерное;Республики Хакасии;Соленоозерное
95635440;Республики Хакасии, Спиринское;Республики Хакасии;Спиринское
95635450;Республики Хакасии, Фыркальское;Республики Хакасии;Фыркальское
95635455;Республики Хакасии, Целинное;Республики Хакасии;Целинное
95635460;Республики Хакасии, Черноозерное;Республики Хакасии;Черноозерное
95701000;Республики Хакасии, Город Абакан;Республики Хакасии;Город Абакан
95702000;Республики Хакасии, Город Абаза;Республики Хакасии;Город Абаза
95708000;Республики Хакасии, Город Саяногорск;Республики Хакасии;Город Саяногорск
95709000;Республики Хакасии, Город Сорск;Республики Хакасии;Город Сорск
95715000;Республики Хакасии, Город Черногорск;Республики Хакасии;Город Черногорск
97603405;Чувашская Республика, Алтышевское;Чувашская Республика;Алтышевское
97603410;Чувашская Республика, Атратское;Чувашская Республика;Атратское
97603415;Чувашская Республика, Ахматовское;Чувашская Республика;Ахматовское
97603420;Чувашская Республика, Восходское;Чувашская Республика;Восходское
97603430;Чувашская Республика, Иваньково-Ленинское;Чувашская Республика;Иваньково-Ленинское
97603438;Чувашская Республика, Кирское;Чувашская Республика;Кирское
97603440;Чувашская Республика, Кувакинское;Чувашская Республика;Кувакинское
97603445;Чувашская Республика, Междуреченское;Чувашская Республика;Междуреченское
97603450;Чувашская Республика, Миренское;Чувашская Республика;Миренское
97603455;Чувашская Республика, Новоайбесинское;Чувашская Республика;Новоайбесинское
97603458;Чувашская Республика, Октябрьское;Чувашская Республика;Октябрьское
97603460;Чувашская Республика, Первомайское;Чувашская Республика;Первомайское
97603465;Чувашская Республика, Сойгинское;Чувашская Республика;Сойгинское
97603475;Чувашская Республика, Староайбесинское;Чувашская Республика;Староайбесинское
97603480;Чувашская Республика, Стемасское;Чувашская Республика;Стемасское
97603490;Чувашская Республика, Чуварлейское;Чувашская Республика;Чуварлейское
97605405;Чувашская Республика, Аликовское;Чувашская Республика;Аликовское
97605415;Чувашская Республика, Большевыльское;Чувашская Республика;Большевыльское
97605420;Чувашская Республика, Ефремкасинское;Чувашская Республика;Ефремкасинское
97605425;Чувашская Республика, Илгышевское;Чувашская Республика;Илгышевское
97605435;Чувашская Республика, Крымзарайкинское;Чувашская Республика;Крымзарайкинское
97605450;Чувашская Республика, Питишевское;Чувашская Республика;Питишевское
97605455;Чувашская Республика, Раскильдинское;Чувашская Республика;Раскильдинское
97605465;Чувашская Республика, Таутовское;Чувашская Республика;Таутовское
97605470;Чувашская Республика, Тенеевское;Чувашская Республика;Тенеевское
97605475;Чувашская Республика, Чувашско-Сорминское;Чувашская Республика;Чувашско-Сорминское
97605485;Чувашская Республика, Шумшевашское;Чувашская Республика;Шумшевашское
97605490;Чувашская Республика, Яндобинское;Чувашская Республика;Яндобинское
97607402;Чувашская Республика, Алманчиковское;Чувашская Республика;Алманчиковское
97607405;Чувашская Республика, Балабаш-Баишевское;Чувашская Республика;Балабаш-Баишевское
97607410;Чувашская Республика, Батыревское;Чувашская Республика;Батыревское
97607415;Чувашская Республика, Бахтигильдинское;Чувашская Республика;Бахтигильдинское
97607420;Чувашская Республика, Бикшикское;Чувашская Республика;Бикшикское
97607425;Чувашская Республика, Большечеменевское;Чувашская Республика;Большечеменевское
97607430;Чувашская Республика, Долгоостровское;Чувашская Республика;Долгоостровское
97607435;Чувашская Республика, Кзыл-Чишминское;Чувашская Республика;Кзыл-Чишминское
97607440;Чувашская Республика, Новоахпердинское;Чувашская Республика;Новоахпердинское
97607445;Чувашская Республика, Норваш-Шигалинское;Чувашская Республика;Норваш-Шигалинское
97607450;Чувашская Республика, Первомайское;Чувашская Республика;Первомайское
97607452;Чувашская Республика, Сигачинское;Чувашская Республика;Сигачинское
97607455;Чувашская Республика, Сугутское;Чувашская Республика;Сугутское
97607460;Чувашская Республика, Тарханское;Чувашская Республика;Тарханское
97607465;Чувашская Республика, Татарско-Сугутское;Чувашская Республика;Татарско-Сугутское
97607470;Чувашская Республика, Тойсинское;Чувашская Республика;Тойсинское
97607472;Чувашская Республика, Туруновское;Чувашская Республика;Туруновское
97607475;Чувашская Республика, Шыгырданское;Чувашская Республика;Шыгырданское
97607480;Чувашская Республика, Шаймурзинское;Чувашская Республика;Шаймурзинское
97610151;Чувашская Республика, Вурнарское;Чувашская Республика;Вурнарское
97610404;Чувашская Республика, Азимсирминское;Чувашская Республика;Азимсирминское
97610408;Чувашская Республика, Алгазинское;Чувашская Республика;Алгазинское
97610412;Чувашская Республика, Апнерское;Чувашская Республика;Апнерское
97610416;Чувашская Республика, Большеторханское;Чувашская Республика;Большеторханское
97610420;Чувашская Республика, Большеяушское;Чувашская Республика;Большеяушское
97610424;Чувашская Республика, Буртасинское;Чувашская Республика;Буртасинское
97610428;Чувашская Республика, Вурманкасинское;Чувашская Республика;Вурманкасинское
97610432;Чувашская Республика, Ермошкинское;Чувашская Республика;Ермошкинское
97610436;Чувашская Республика, Ершипосинское;Чувашская Республика;Ершипосинское
97610440;Чувашская Республика, Калининское;Чувашская Республика;Калининское
97610444;Чувашская Республика, Кольцовское;Чувашская Республика;Кольцовское
97610452;Чувашская Республика, Малояушское;Чувашская Республика;Малояушское
97610460;Чувашская Республика, Ойкас-Кибекское;Чувашская Республика;Ойкас-Кибекское
97610468;Чувашская Республика, Санарпосинское;Чувашская Республика;Санарпосинское
97610472;Чувашская Республика, Сявалкасинское;Чувашская Республика;Сявалкасинское
97610478;Чувашская Республика, Хирпосинское;Чувашская Республика;Хирпосинское
97610480;Чувашская Республика, Шинерское;Чувашская Республика;Шинерское
97610484;Чувашская Республика, Янгорчинское;Чувашская Республика;Янгорчинское
97613151;Чувашская Республика, Ибресинское;Чувашская Республика;Ибресинское
97613405;Чувашская Республика, Айбечское;Чувашская Республика;Айбечское
97613410;Чувашская Республика, Андреевское;Чувашская Республика;Андреевское
97613415;Чувашская Республика, Березовское;Чувашская Республика;Березовское
97613420;Чувашская Республика, Большеабакасинское;Чувашская Республика;Большеабакасинское
97613423;Чувашская Республика, Буинское;Чувашская Республика;Буинское
97613425;Чувашская Республика, Ширтанское;Чувашская Республика;Ширтанское
97613430;Чувашская Республика, Кировское;Чувашская Республика;Кировское
97613435;Чувашская Республика, Климовское;Чувашская Республика;Климовское
97613440;Чувашская Республика, Малокармалинское;Чувашская Республика;Малокармалинское
97613445;Чувашская Республика, Новочурашевское;Чувашская Республика;Новочурашевское
97613450;Чувашская Республика, Хормалинское;Чувашская Республика;Хормалинское
97613455;Чувашская Республика, Чувашско-Тимяшское;Чувашская Республика;Чувашско-Тимяшское
97616404;Чувашская Республика, Асхвинское;Чувашская Республика;Асхвинское
97616406;Чувашская Республика, Атнашевское;Чувашская Республика;Атнашевское
97616408;Чувашская Республика, Ачакасинское;Чувашская Республика;Ачакасинское
97616412;Чувашская Республика, Байгильдинское;Чувашская Республика;Байгильдинское
97616416;Чувашская Республика, Вутабосинское;Чувашская Республика;Вутабосинское
97616419;Чувашская Республика, Караклинское;Чувашская Республика;Караклинское
97616420;Чувашская Республика, Кошноруйское;Чувашская Республика;Кошноруйское
97616424;Чувашская Республика, Малобикшихское;Чувашская Республика;Малобикшихское
97616428;Чувашская Республика, Малокибечское;Чувашская Республика;Малокибечское
97616432;Чувашская Республика, Новоурюмовское;Чувашская Республика;Новоурюмовское
97616436;Чувашская Республика, Новочелкасинское;Чувашская Республика;Новочелкасинское
97616440;Чувашская Республика, Сеспельское;Чувашская Республика;Сеспельское
97616444;Чувашская Республика, Среднекибечское;Чувашская Республика;Среднекибечское
97616448;Чувашская Республика, Сугайкасинское;Чувашская Республика;Сугайкасинское
97616456;Чувашская Республика, Тобурдановское;Чувашская Республика;Тобурдановское
97616460;Чувашская Республика, Ухманское;Чувашская Республика;Ухманское
97616462;Чувашская Республика, Хучельское;Чувашская Республика;Хучельское
97616464;Чувашская Республика, Чагасьское;Чувашская Республика;Чагасьское
97616468;Чувашская Республика, Шакуловское;Чувашская Республика;Шакуловское
97616472;Чувашская Республика, Шальтямское;Чувашская Республика;Шальтямское
97616474;Чувашская Республика, Шибылгинское;Чувашская Республика;Шибылгинское
97616476;Чувашская Республика, Шихазанское;Чувашская Республика;Шихазанское
97616484;Чувашская Республика, Ямашевское;Чувашская Республика;Ямашевское
97616488;Чувашская Республика, Янгличское;Чувашская Республика;Янгличское
97619101;Чувашская Республика, Козловское;Чувашская Республика;Козловское
97619405;Чувашская Республика, Андреево-Базарское;Чувашская Республика;Андреево-Базарское
97619410;Чувашская Республика, Аттиковское;Чувашская Республика;Аттиковское
97619415;Чувашская Республика, Байгуловское;Чувашская Республика;Байгуловское
97619425;Чувашская Республика, Еметкинское;Чувашская Республика;Еметкинское
97619430;Чувашская Республика, Карамышевское;Чувашская Республика;Карамышевское
97619435;Чувашская Республика, Карачевское;Чувашская Республика;Карачевское
97619443;Чувашская Республика, Солдыбаевское;Чувашская Республика;Солдыбаевское
97619445;Чувашская Республика, Тюрлеминское;Чувашская Республика;Тюрлеминское
97619450;Чувашская Республика, Янгильдинское;Чувашская Республика;Янгильдинское
97621405;Чувашская Республика, Александровское;Чувашская Республика;Александровское
97621410;Чувашская Республика, Альбусь-Сюрбеевское;Чувашская Республика;Альбусь-Сюрбеевское
97621415;Чувашская Республика, Асановское;Чувашская Республика;Асановское
97621420;Чувашская Республика, Кайнлыкское;Чувашская Республика;Кайнлыкское
97621425;Чувашская Республика, Комсомольское;Чувашская Республика;Комсомольское
97621440;Чувашская Республика, Новочелны-Сюрбеевское;Чувашская Республика;Новочелны-Сюрбеевское
97621445;Чувашская Республика, Полевосундырское;Чувашская Республика;Полевосундырское
97621449;Чувашская Республика, Сюрбей-Токаевское;Чувашская Республика;Сюрбей-Токаевское
97621452;Чувашская Республика, Тугаевское;Чувашская Республика;Тугаевское
97621455;Чувашская Республика, Урмаевское;Чувашская Республика;Урмаевское
97621460;Чувашская Республика, Чичканское;Чувашская Республика;Чичканское
97621465;Чувашская Республика, Шераутское;Чувашская Республика;Шераутское
97624405;Чувашская Республика, Алманчинское;Чувашская Республика;Алманчинское
97624410;Чувашская Республика, Большешатьминское;Чувашская Республика;Большешатьминское
97624420;Чувашская Республика, Исаковское;Чувашская Республика;Исаковское
97624425;Чувашская Республика, Караевское;Чувашская Республика;Караевское
97624430;Чувашская Республика, Красноармейское;Чувашская Республика;Красноармейское
97624434;Чувашская Республика, Пикшикское;Чувашская Республика;Пикшикское
97624440;Чувашская Республика, Убеевское;Чувашская Республика;Убеевское
97624445;Чувашская Республика, Чадукасинское;Чувашская Республика;Чадукасинское
97624460;Чувашская Республика, Яншихово-Челлинское;Чувашская Республика;Яншихово-Челлинское
97626405;Чувашская Республика, Акчикасинское;Чувашская Республика;Акчикасинское
97626415;Чувашская Республика, Атнарское;Чувашская Республика;Атнарское
97626418;Чувашская Республика, Большеатменское;Чувашская Республика;Большеатменское
97626425;Чувашская Республика, Испуханское;Чувашская Республика;Испуханское
97626430;Чувашская Республика, Красночетайское;Чувашская Республика;Красночетайское
97626435;Чувашская Республика, Пандиковское;Чувашская Республика;Пандиковское
97626440;Чувашская Республика, Питеркинское;Чувашская Республика;Питеркинское
97626445;Чувашская Республика, Староатайское;Чувашская Республика;Староатайское
97626450;Чувашская Республика, Хозанкинское;Чувашская Республика;Хозанкинское
97626455;Чувашская Республика, Штанашское;Чувашская Республика;Штанашское
97629101;Чувашская Республика, Мариинско-Посадское;Чувашская Республика;Мариинско-Посадское
97629410;Чувашская Республика, Бичуринское;Чувашская Республика;Бичуринское
97629415;Чувашская Республика, Карабашское;Чувашская Республика;Карабашское
97629420;Чувашская Республика, Кугеевское;Чувашская Республика;Кугеевское
97629425;Чувашская Республика, Приволжское;Чувашская Республика;Приволжское
97629430;Чувашская Республика, Октябрьское;Чувашская Республика;Октябрьское
97629435;Чувашская Республика, Первочурашевское;Чувашская Республика;Первочурашевское
97629440;Чувашская Республика, Сутчевское;Чувашская Республика;Сутчевское
97629445;Чувашская Республика, Аксаринское;Чувашская Республика;Аксаринское
97629450;Чувашская Республика, Шоршелское;Чувашская Республика;Шоршелское
97629460;Чувашская Республика, Эльбарусовское;Чувашская Республика;Эльбарусовское
97629465;Чувашская Республика, Большешигаевское;Чувашская Республика;Большешигаевское
97632410;Чувашская Республика, Александровское;Чувашская Республика;Александровское
97632420;Чувашская Республика, Большесундырское;Чувашская Республика;Большесундырское
